RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CLTUR_ART_VIEWNG_INTRST_DGREE_VALUE,CLTUR_ART_ACT_INTRST_DGREE_VALUE,SPORTS_VIEWNG_INTRST_DGREE_VALUE,SPORTS_ACT_INTRST_DGREE_VALUE,TURSM_TOUR_INTRST_DGREE_VALUE,RCRT_REST_INTRST_DGREE_VALUE,SELF_IMPT_SELF_MANAGE_INTRST_DGREE_VALUE,SCT_EXCHG_INTRST_DGREE_VALUE
50026650,20211103,M,50대,경상남도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50027419,20211103,F,50대,충청남도,700만원 이상,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다
50027420,20211103,M,60대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,비슷하다
50027757,20211103,F,60대,경기도,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다
50029024,20211103,F,30대,광주광역시,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50029246,20211103,M,60대,강원도,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
50033916,20211103,F,40대,인천광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다
50034516,20211103,F,50대,부산광역시,700만원 이상,비슷하다,비슷하다,조금 작아졌다,매우 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다
50034614,20211103,M,20대,서울특별시,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다
50035466,20211103,M,40대,울산광역시,300만원 미만,매우 작아졌다,비슷하다,비슷하다,매우 작아졌다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다
50035714,20211103,M,50대,서울특별시,700만원 이상,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50035726,20211103,F,40대,서울특별시,300이상500만원 미만,매우 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다
50036867,20211103,M,50대,부산광역시,500이상700만원 미만,매우 커졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다
50037330,20211103,M,40대,인천광역시,300이상500만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
50037362,20211103,F,30대,경기도,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50037847,20211103,M,40대,경기도,300이상500만원 미만,조금 커졌다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다
50037973,20211103,F,60대,대전광역시,700만원 이상,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
50038610,20211103,F,60대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,매우 작아졌다,매우 작아졌다,비슷하다,비슷하다
50040843,20211103,F,30대,광주광역시,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다
50041778,20211103,F,30대,경상북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다
50043864,20211103,M,30대,경상남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다
50045006,20211103,M,60대,경상남도,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다
50046046,20211103,F,30대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다
50046295,20211103,F,40대,전라남도,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
50046354,20211103,M,40대,강원도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,비슷하다,비슷하다,비슷하다
50047087,20211103,F,40대,서울특별시,700만원 이상,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,조금 커졌다,비슷하다,조금 작아졌다
50047303,20211103,M,40대,경기도,300이상500만원 미만,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다
50048807,20211103,M,50대,경상북도,300이상500만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50049172,20211103,M,60대,경상남도,300만원 미만,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
50049970,20211103,M,50대,충청북도,700만원 이상,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다
50050478,20211103,F,40대,인천광역시,500이상700만원 미만,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50050729,20211103,M,20대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
50052469,20211103,M,40대,서울특별시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다
50053760,20211103,F,60대,충청북도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
50053796,20211103,F,50대,서울특별시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다
50055694,20211103,M,50대,서울특별시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50057802,20211103,M,40대,충청북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50064152,20211103,F,40대,경상남도,300이상500만원 미만,비슷하다,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다
50066150,20211103,F,60대,부산광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50066309,20211103,F,60대,경상남도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
50066564,20211103,M,40대,경상남도,700만원 이상,비슷하다,비슷하다,매우 작아졌다,매우 커졌다,매우 커졌다,비슷하다,조금 작아졌다,비슷하다
50066732,20211103,M,40대,경기도,300이상500만원 미만,조금 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,매우 작아졌다,매우 작아졌다
50069822,20211103,M,50대,대구광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50073098,20211103,M,40대,경상북도,500이상700만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,매우 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다
50073272,20211103,M,60대,대전광역시,700만원 이상,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다
50073952,20211103,M,60대,경상남도,300만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다
50074564,20211103,M,50대,경상북도,300만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,매우 작아졌다
50076639,20211103,F,50대,전라남도,700만원 이상,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다
50083660,20211103,F,60대,충청남도,300이상500만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
50086610,20211103,F,30대,강원도,500이상700만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50086749,20211103,M,40대,경기도,300이상500만원 미만,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다
50088315,20211103,M,60대,대전광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 작아졌다
50090454,20211103,F,40대,전라남도,700만원 이상,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다
50094344,20211103,F,50대,서울특별시,700만원 이상,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 작아졌다,매우 작아졌다,비슷하다
50094873,20211103,F,30대,경기도,무응답,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,조금 작아졌다
50097593,20211103,F,30대,경상북도,무응답,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
50098396,20211103,M,60대,대구광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50099008,20211103,F,40대,울산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50099397,20211103,F,30대,경기도,300이상500만원 미만,비슷하다,비슷하다,매우 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50099549,20211103,M,50대,강원도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 작아졌다
50100046,20211103,M,40대,경상북도,300만원 미만,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다
50101111,20211103,M,40대,서울특별시,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50101505,20211103,M,30대,부산광역시,무응답,조금 커졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,비슷하다,조금 작아졌다
50102897,20211103,M,30대,서울특별시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다
50103274,20211103,F,50대,경상북도,300만원 미만,매우 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다
50103348,20211103,M,40대,경기도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다
50103424,20211103,F,50대,서울특별시,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다
50103886,20211103,F,30대,부산광역시,무응답,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,매우 작아졌다,비슷하다,매우 커졌다,조금 작아졌다
50104396,20211103,F,40대,대구광역시,700만원 이상,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다
50104809,20211103,F,30대,경상남도,500이상700만원 미만,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,매우 커졌다,조금 커졌다,조금 작아졌다
50104857,20211103,M,40대,부산광역시,500이상700만원 미만,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다
50105662,20211103,M,40대,대구광역시,300이상500만원 미만,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
50106692,20211103,F,30대,인천광역시,300만원 미만,조금 작아졌다,조금 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50106876,20211103,M,40대,대구광역시,700만원 이상,매우 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,비슷하다,매우 커졌다
50107266,20211103,F,20대,강원도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
50108357,20211103,F,40대,대구광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다
50111220,20211103,M,30대,전라북도,무응답,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
50113049,20211103,M,50대,대구광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50116368,20211103,M,30대,전라북도,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다
50118643,20211103,F,40대,부산광역시,300만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다
50118831,20211103,F,30대,경상남도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50120943,20211103,M,50대,세종특별자치시,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다,비슷하다
50124987,20211103,F,50대,경기도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
50127426,20211103,F,40대,서울특별시,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
50130730,20211103,M,40대,서울특별시,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50132086,20211103,M,30대,울산광역시,무응답,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다
50135629,20211103,M,30대,부산광역시,700만원 이상,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다
50136564,20211103,M,20대,서울특별시,500이상700만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다
50137072,20211103,F,30대,전라북도,무응답,조금 커졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다
50137595,20211103,F,40대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다
50137697,20211103,M,50대,광주광역시,700만원 이상,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
50139801,20211103,F,50대,경기도,무응답,비슷하다,비슷하다,매우 작아졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다
50140663,20211103,F,50대,대구광역시,300이상500만원 미만,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,비슷하다
50142616,20211103,M,30대,경기도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,매우 커졌다,비슷하다,조금 커졌다,조금 커졌다
50143160,20211103,M,40대,광주광역시,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
50145445,20211103,M,50대,광주광역시,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
50147225,20211103,M,50대,서울특별시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
50148105,20211103,M,30대,부산광역시,300만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
50148961,20211103,F,30대,울산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,조금 작아졌다
50149823,20211103,M,30대,대구광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50152351,20211103,F,50대,대구광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다
50152815,20211103,F,60대,대구광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,매우 작아졌다
50153607,20211103,M,40대,인천광역시,700만원 이상,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다
50153718,20211103,F,60대,충청남도,500이상700만원 미만,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,매우 커졌다,조금 커졌다
50154186,20211103,M,50대,울산광역시,500이상700만원 미만,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,매우 커졌다
50155336,20211103,M,40대,경기도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50158304,20211103,F,50대,경상북도,700만원 이상,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50159683,20211103,F,40대,서울특별시,300이상500만원 미만,매우 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다,매우 작아졌다,매우 커졌다,비슷하다,매우 작아졌다
50160081,20211103,M,30대,서울특별시,700만원 이상,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,매우 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다
50160938,20211103,M,60대,경상북도,300만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,비슷하다,매우 작아졌다
50161690,20211103,F,50대,전라남도,700만원 이상,비슷하다,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,조금 작아졌다
50163685,20211103,F,60대,충청남도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
50163932,20211103,M,40대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다
50164574,20211103,M,40대,대전광역시,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다
50169370,20211103,F,30대,서울특별시,500이상700만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다
50170453,20211103,F,30대,제주특별자치도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
50170567,20211103,F,20대,서울특별시,300만원 미만,매우 커졌다,매우 커졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다
50171102,20211103,F,20대,서울특별시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 커졌다
50173087,20211103,F,50대,대전광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50173584,20211103,F,20대,부산광역시,500이상700만원 미만,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,비슷하다,매우 커졌다,비슷하다
50174718,20211103,M,50대,부산광역시,500이상700만원 미만,비슷하다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
50176224,20211103,M,20대,경기도,500이상700만원 미만,조금 커졌다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 작아졌다
50176669,20211103,M,40대,제주특별자치도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,매우 커졌다,비슷하다,조금 커졌다,비슷하다
50176991,20211103,M,30대,대전광역시,300만원 미만,매우 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,매우 작아졌다
50178697,20211103,M,30대,인천광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
50179057,20211103,M,50대,충청북도,700만원 이상,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
50180168,20211103,F,30대,대구광역시,500이상700만원 미만,조금 작아졌다,조금 작아졌다,매우 작아졌다,비슷하다,매우 작아졌다,조금 커졌다,비슷하다,비슷하다
50180400,20211103,M,30대,경기도,300이상500만원 미만,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
50180961,20211103,F,30대,대구광역시,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,매우 작아졌다,조금 작아졌다
50186434,20211103,M,50대,서울특별시,700만원 이상,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다
50186798,20211103,M,50대,경상남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
50189165,20211103,M,50대,대전광역시,300만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 커졌다,매우 작아졌다,매우 작아졌다
50193087,20211103,F,40대,대전광역시,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
50193339,20211103,M,40대,경상남도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
50195604,20211103,M,60대,서울특별시,700만원 이상,조금 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 커졌다,매우 작아졌다,조금 커졌다
50197806,20211103,M,40대,전라북도,500이상700만원 미만,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다
50198104,20211103,F,50대,대구광역시,무응답,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다
50200365,20211103,M,50대,부산광역시,300이상500만원 미만,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 커졌다,매우 작아졌다,매우 커졌다,조금 커졌다,매우 작아졌다
50200563,20211103,F,40대,경기도,500이상700만원 미만,비슷하다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다
50202005,20211103,F,40대,경상남도,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다
50202516,20211103,F,60대,전라북도,300만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
50203123,20211103,F,50대,인천광역시,700만원 이상,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다
50206433,20211103,M,40대,경상남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다
50207531,20211103,F,30대,부산광역시,300만원 미만,매우 작아졌다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
50207608,20211103,F,30대,대전광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다
50208001,20211103,F,30대,인천광역시,500이상700만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다,매우 작아졌다
50208368,20211103,F,40대,울산광역시,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다
50208435,20211103,M,60대,인천광역시,300만원 미만,조금 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다
50209311,20211103,M,30대,서울특별시,500이상700만원 미만,비슷하다,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다
50211028,20211103,M,60대,경기도,700만원 이상,매우 작아졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,비슷하다,매우 작아졌다,비슷하다
50214786,20211103,F,20대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50215800,20211103,F,20대,대구광역시,700만원 이상,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다,매우 커졌다,조금 커졌다,비슷하다
50220039,20211103,F,20대,대구광역시,300만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50220065,20211103,F,20대,경기도,300이상500만원 미만,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,조금 커졌다
50223187,20211103,M,30대,경상북도,300이상500만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
50225326,20211103,F,50대,경기도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다
50225942,20211103,F,40대,전라남도,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다
50227981,20211103,F,30대,세종특별자치시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
