RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CLTUR_ART_VIEWNG_INTRST_DGREE_VALUE,CLTUR_ART_ACT_INTRST_DGREE_VALUE,SPORTS_VIEWNG_INTRST_DGREE_VALUE,SPORTS_ACT_INTRST_DGREE_VALUE,TURSM_TOUR_INTRST_DGREE_VALUE,RCRT_REST_INTRST_DGREE_VALUE,SELF_IMPT_SELF_MANAGE_INTRST_DGREE_VALUE,SCT_EXCHG_INTRST_DGREE_VALUE
53353566,20231108,M,30대,경기도,700만원 이상,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
53353594,20231108,M,50대,세종특별자치시,300이상500만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,비슷하다
53353677,20231108,M,50대,부산광역시,300만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,조금 작아졌다,매우 작아졌다,조금 작아졌다
53353820,20231108,M,60대,경기도,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53353826,20231108,M,40대,경기도,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다
53353925,20231108,F,40대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53354097,20231108,F,40대,경기도,700만원 이상,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다
53354165,20231108,M,60대,대구광역시,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53354258,20231108,F,30대,부산광역시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53354316,20231108,F,50대,대구광역시,500이상700만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,매우 커졌다,비슷하다,비슷하다
53354641,20231108,F,30대,경기도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다
53354910,20231108,F,30대,인천광역시,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 작아졌다,매우 작아졌다
53354957,20231108,F,40대,경상남도,700만원 이상,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53355165,20231108,F,20대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53355274,20231108,M,50대,경기도,500이상700만원 미만,비슷하다,매우 작아졌다,매우 작아졌다,비슷하다,매우 작아졌다,비슷하다,매우 작아졌다,비슷하다
53355342,20231108,F,20대,서울특별시,무응답,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
53355399,20231108,F,20대,서울특별시,무응답,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53355619,20231108,M,60대,세종특별자치시,700만원 이상,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,매우 작아졌다,매우 작아졌다
53355880,20231108,F,50대,세종특별자치시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53355917,20231108,M,40대,경상남도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다
53355977,20231108,F,50대,부산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,매우 작아졌다,조금 커졌다,매우 작아졌다,비슷하다
53356064,20231108,M,50대,전라북도,300이상500만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,매우 커졌다,비슷하다,매우 작아졌다,조금 작아졌다
53356228,20231108,F,40대,경기도,500이상700만원 미만,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53356266,20231108,F,40대,충청북도,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53356370,20231108,F,40대,광주광역시,300이상500만원 미만,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
53356701,20231108,F,40대,충청남도,300이상500만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
53356758,20231108,M,50대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다
53356844,20231108,M,40대,서울특별시,700만원 이상,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
53356881,20231108,F,50대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다
53356975,20231108,M,40대,인천광역시,300이상500만원 미만,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다
53356992,20231108,M,40대,경기도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,매우 작아졌다
53357072,20231108,F,20대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다
53357141,20231108,F,30대,경기도,700만원 이상,조금 작아졌다,조금 커졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
53357235,20231108,F,40대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53357248,20231108,M,30대,서울특별시,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53357265,20231108,M,40대,대전광역시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
53357422,20231108,M,40대,경상북도,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
53357501,20231108,F,30대,충청남도,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,조금 커졌다
53357550,20231108,M,50대,전라남도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다
53357641,20231108,F,60대,경기도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
53357726,20231108,F,20대,경상북도,300만원 미만,조금 커졌다,비슷하다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,비슷하다,비슷하다
53357737,20231108,F,40대,경상남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53357898,20231108,F,50대,전라남도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
53357914,20231108,M,30대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,조금 작아졌다
53357950,20231108,M,50대,경기도,700만원 이상,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,비슷하다
53358001,20231108,F,60대,충청남도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53358246,20231108,M,60대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
53358272,20231108,F,30대,인천광역시,300만원 미만,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53358335,20231108,F,20대,전라남도,300이상500만원 미만,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다
53358336,20231108,F,50대,경기도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,조금 작아졌다,비슷하다
53358337,20231108,M,40대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53358388,20231108,M,50대,경상남도,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
53358424,20231108,M,30대,충청남도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
53358504,20231108,F,50대,경기도,700만원 이상,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53358638,20231108,M,60대,경기도,300만원 미만,조금 작아졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53358694,20231108,F,40대,경상남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53358713,20231108,M,50대,인천광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53358823,20231108,F,40대,경기도,700만원 이상,비슷하다,비슷하다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다
53359040,20231108,F,60대,울산광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53359048,20231108,F,30대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 커졌다
53359075,20231108,M,20대,강원도,500이상700만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,비슷하다,매우 작아졌다,매우 커졌다
53359093,20231108,F,60대,경상남도,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다
53359509,20231108,F,50대,강원도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53359544,20231108,M,60대,경상남도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다
53359806,20231108,F,60대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
53359825,20231108,M,50대,광주광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53359983,20231108,F,20대,충청남도,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,매우 커졌다,비슷하다,조금 작아졌다,조금 커졌다
53360139,20231108,M,60대,인천광역시,300만원 미만,조금 작아졌다,매우 작아졌다,조금 커졌다,비슷하다,조금 작아졌다,매우 작아졌다,비슷하다,비슷하다
53360185,20231108,M,40대,인천광역시,300이상500만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다
53360273,20231108,M,50대,경기도,700만원 이상,조금 커졌다,비슷하다,비슷하다,매우 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
53360280,20231108,M,40대,경기도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53360346,20231108,M,50대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53360396,20231108,M,40대,부산광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53360430,20231108,F,60대,대전광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다
53360440,20231108,F,60대,부산광역시,300만원 미만,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다
53360508,20231108,M,30대,경기도,500이상700만원 미만,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다
53360637,20231108,F,20대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다
53360912,20231108,M,30대,경상북도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53360992,20231108,F,40대,경기도,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53361122,20231108,F,20대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,매우 커졌다,비슷하다,조금 작아졌다,비슷하다
53361130,20231108,M,60대,대전광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53361229,20231108,F,60대,부산광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,매우 작아졌다,비슷하다
53361374,20231108,F,20대,광주광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,비슷하다
53361632,20231108,F,50대,전라남도,300이상500만원 미만,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다
53361779,20231108,F,60대,대구광역시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53361796,20231108,F,40대,충청북도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
53361812,20231108,M,40대,서울특별시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53361907,20231108,M,40대,경기도,300만원 미만,매우 커졌다,매우 커졌다,비슷하다,조금 커졌다,매우 커졌다,비슷하다,매우 커졌다,비슷하다
53362066,20231108,F,20대,서울특별시,300만원 미만,비슷하다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53362173,20231108,F,60대,강원도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53362490,20231108,F,40대,인천광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다
53362788,20231108,F,30대,경기도,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53362819,20231108,M,50대,인천광역시,300이상500만원 미만,조금 커졌다,조금 작아졌다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다
53363004,20231108,M,40대,경상남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다
53363058,20231108,M,60대,경상북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53363251,20231108,F,50대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
53363308,20231108,F,20대,대구광역시,500이상700만원 미만,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,매우 커졌다,비슷하다
53363336,20231108,F,40대,전라남도,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,조금 커졌다
53363459,20231108,F,20대,충청북도,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53363462,20231108,M,50대,충청북도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53363560,20231108,M,40대,제주특별자치도,300만원 미만,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53363684,20231108,F,20대,경기도,300이상500만원 미만,조금 커졌다,조금 작아졌다,비슷하다,매우 커졌다,매우 커졌다,비슷하다,매우 커졌다,매우 작아졌다
53363739,20231108,F,60대,광주광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,매우 작아졌다,비슷하다,비슷하다,비슷하다
53363872,20231108,F,30대,경상남도,300만원 미만,비슷하다,조금 커졌다,비슷하다,매우 커졌다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다
53363909,20231108,M,60대,강원도,300이상500만원 미만,조금 작아졌다,매우 작아졌다,비슷하다,비슷하다,비슷하다,조금 커졌다,매우 작아졌다,매우 작아졌다
53363922,20231108,M,60대,서울특별시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53363955,20231108,F,50대,울산광역시,700만원 이상,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,매우 커졌다
53363966,20231108,F,50대,강원도,무응답,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다
53364004,20231108,F,60대,전라북도,700만원 이상,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53364043,20231108,F,60대,전라남도,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다
53364071,20231108,F,60대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다
53364220,20231108,M,60대,경기도,300만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53364323,20231108,M,40대,세종특별자치시,500이상700만원 미만,매우 커졌다,조금 작아졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,비슷하다,조금 작아졌다
53364372,20231108,F,20대,대전광역시,300만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
53364473,20231108,M,60대,인천광역시,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다
53364482,20231108,M,40대,충청북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53364516,20231108,M,60대,경기도,300이상500만원 미만,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,비슷하다
53364755,20231108,F,40대,경기도,300이상500만원 미만,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
53365143,20231108,M,30대,서울특별시,300만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
53365187,20231108,M,30대,서울특별시,500이상700만원 미만,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다
53365191,20231108,F,20대,서울특별시,무응답,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다
53365259,20231108,F,20대,부산광역시,무응답,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
53365312,20231108,M,30대,대전광역시,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,매우 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다
53365558,20231108,F,40대,서울특별시,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,매우 커졌다,비슷하다,조금 커졌다,매우 커졌다
53365581,20231108,F,50대,인천광역시,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
53365633,20231108,M,40대,경기도,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 작아졌다
53365809,20231108,F,40대,충청남도,500이상700만원 미만,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다
53365906,20231108,M,50대,부산광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
53365908,20231108,F,60대,충청남도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53365974,20231108,F,20대,경기도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
53366332,20231108,M,60대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다
53366384,20231108,M,50대,강원도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다
53366445,20231108,F,20대,인천광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다
53366625,20231108,F,50대,경기도,300만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다
53366866,20231108,M,40대,광주광역시,500이상700만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53367041,20231108,M,50대,전라남도,700만원 이상,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
53367043,20231108,F,40대,경상남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
53367289,20231108,F,60대,인천광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53367393,20231108,M,60대,경기도,700만원 이상,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
53367638,20231108,M,50대,전라남도,무응답,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53368001,20231108,M,40대,부산광역시,500이상700만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,매우 작아졌다
53368045,20231108,M,60대,충청남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,조금 커졌다
53368138,20231108,M,60대,강원도,무응답,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53368639,20231108,M,60대,울산광역시,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,매우 커졌다,조금 커졌다,비슷하다,조금 작아졌다
53368715,20231108,F,50대,울산광역시,300만원 미만,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다
53368738,20231108,M,40대,서울특별시,300만원 미만,비슷하다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다
53368778,20231108,M,30대,광주광역시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,비슷하다
53368868,20231108,F,20대,충청북도,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 작아졌다
53368923,20231108,F,60대,서울특별시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53368962,20231108,F,20대,서울특별시,700만원 이상,조금 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다
53369089,20231108,M,30대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,매우 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
53369243,20231108,M,60대,경상북도,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
53369442,20231108,M,50대,서울특별시,300만원 미만,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다
53369482,20231108,F,60대,울산광역시,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
53369521,20231108,F,60대,대전광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53369610,20231108,M,50대,경기도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다
53369705,20231108,F,40대,서울특별시,700만원 이상,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
53370086,20231108,F,20대,경기도,무응답,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53370601,20231108,M,40대,전라남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
53370856,20231108,M,50대,대구광역시,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다,비슷하다
53370972,20231108,F,40대,대구광역시,300이상500만원 미만,매우 작아졌다,비슷하다,매우 작아졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
53371182,20231108,F,40대,인천광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다
53371185,20231108,M,60대,경상북도,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
